x,y,z,vx,vy,vz
3774.100098,3774.100098,3774.100098,0.999945,0.999945,0.999945
3775.100098,3775.100098,3775.100098,0.999945,0.999945,0.999945
3776.100098,3776.100098,3776.100098,0.999945,0.999945,0.999945
3777.100098,3777.100098,3777.100098,0.999945,0.999945,0.999945
3778.100098,3778.100098,3778.100098,0.999945,0.999945,0.999945
3779.100098,3779.100098,3779.100098,0.999945,0.999945,0.999945
3780.100098,3780.100098,3780.100098,0.999944,0.999944,0.999944
3781.100098,3781.100098,3781.100098,0.999944,0.999944,0.999944
3782.100098,3782.100098,3782.100098,0.999944,0.999944,0.999944
3783.100098,3783.100098,3783.100098,0.999943,0.999943,0.999943
3784.100098,3784.100098,3784.100098,0.999943,0.999943,0.999943
3785.100098,3785.100098,3785.100098,0.999943,0.999943,0.999943
3786.100098,3786.100098,3786.100098,0.999943,0.999943,0.999943
3787.100098,3787.100098,3787.100098,0.999943,0.999943,0.999943
3788.100098,3788.100098,3788.100098,0.999943,0.999943,0.999943
3789.100098,3789.100098,3789.100098,0.999942,0.999942,0.999942
3790.100098,3790.100098,3790.100098,0.999942,0.999942,0.999942
3791.100098,3791.100098,3791.100098,0.999942,0.999942,0.999942
3792.100098,3792.100098,3792.100098,0.999942,0.999942,0.999942
3793.100098,3793.100098,3793.100098,0.999942,0.999942,0.999942
3794.100098,3794.100098,3794.100098,0.999941,0.999941,0.999941
3795.100098,3795.100098,3795.100098,0.999941,0.999941,0.999941
3796.100098,3796.100098,3796.100098,0.999941,0.999941,0.999941
3797.100098,3797.100098,3797.100098,0.999940,0.999940,0.999940
3798.100098,3798.100098,3798.100098,0.999940,0.999940,0.999940
3799.100098,3799.100098,3799.100098,0.999940,0.999940,0.999940
3800.100098,3800.100098,3800.100098,0.999940,0.999940,0.999940
3801.100098,3801.100098,3801.100098,0.999940,0.999940,0.999940
3802.100098,3802.100098,3802.100098,0.999939,0.999939,0.999939
3803.100098,3803.100098,3803.100098,0.999939,0.999939,0.999939
3804.100098,3804.100098,3804.100098,0.999939,0.999939,0.999939
3805.100098,3805.100098,3805.100098,0.999939,0.999939,0.999939
3806.100098,3806.100098,3806.100098,0.999939,0.999939,0.999939
3807.100098,3807.100098,3807.100098,0.999939,0.999939,0.999939
3808.100098,3808.100098,3808.100098,0.999938,0.999938,0.999938
3809.100098,3809.100098,3809.100098,0.999938,0.999938,0.999938
3810.100098,3810.100098,3810.100098,0.999937,0.999937,0.999937
3811.100098,3811.100098,3811.100098,0.999937,0.999937,0.999937
3812.100098,3812.100098,3812.100098,0.999937,0.999937,0.999937
3813.100098,3813.100098,3813.100098,0.999937,0.999937,0.999937
3814.100098,3814.100098,3814.100098,0.999937,0.999937,0.999937
3815.100098,3815.100098,3815.100098,0.999936,0.999936,0.999936
3816.100098,3816.100098,3816.100098,0.999936,0.999936,0.999936
3817.100098,3817.100098,3817.100098,0.999936,0.999936,0.999936
3818.100098,3818.100098,3818.100098,0.999936,0.999936,0.999936
3819.100098,3819.100098,3819.100098,0.999936,0.999936,0.999936
3820.100098,3820.100098,3820.100098,0.999935,0.999935,0.999935
3821.100098,3821.100098,3821.100098,0.999935,0.999935,0.999935
3822.100098,3822.100098,3822.100098,0.999934,0.999934,0.999934
3823.100098,3823.100098,3823.100098,0.999934,0.999934,0.999934
3824.100098,3824.100098,3824.100098,0.999934,0.999934,0.999934
3825.100098,3825.100098,3825.100098,0.999934,0.999934,0.999934
3826.100098,3826.100098,3826.100098,0.999934,0.999934,0.999934
3827.100098,3827.100098,3827.100098,0.999933,0.999933,0.999933
3828.100098,3828.100098,3828.100098,0.999933,0.999933,0.999933
3829.100098,3829.100098,3829.100098,0.999933,0.999933,0.999933
3830.100098,3830.100098,3830.100098,0.999933,0.999933,0.999933
3831.100098,3831.100098,3831.100098,0.999932,0.999932,0.999932
3832.100098,3832.100098,3832.100098,0.999932,0.999932,0.999932
3833.100098,3833.100098,3833.100098,0.999931,0.999931,0.999931
3834.100098,3834.100098,3834.100098,0.999931,0.999931,0.999931
3835.100098,3835.100098,3835.100098,0.999931,0.999931,0.999931
3836.100098,3836.100098,3836.100098,0.999931,0.999931,0.999931
3837.100098,3837.100098,3837.100098,0.999931,0.999931,0.999931
3838.100098,3838.100098,3838.100098,0.999930,0.999930,0.999930
3839.100098,3839.100098,3839.100098,0.999930,0.999930,0.999930
3840.100098,3840.100098,3840.100098,0.999930,0.999930,0.999930
3841.100098,3841.100098,3841.100098,0.999930,0.999930,0.999930
3842.100098,3842.100098,3842.100098,0.999929,0.999929,0.999929
3843.100098,3843.100098,3843.100098,0.999929,0.999929,0.999929
3844.100098,3844.100098,3844.100098,0.999928,0.999928,0.999928
3845.100098,3845.100098,3845.100098,0.999928,0.999928,0.999928
3846.100098,3846.100098,3846.100098,0.999928,0.999928,0.999928
3847.100098,3847.100098,3847.100098,0.999927,0.999927,0.999927
3848.100098,3848.100098,3848.100098,0.999927,0.999927,0.999927
3849.100098,3849.100098,3849.100098,0.999927,0.999927,0.999927
3850.100098,3850.100098,3850.100098,0.999927,0.999927,0.999927
3851.100098,3851.100098,3851.100098,0.999926,0.999926,0.999926
3852.100098,3852.100098,3852.100098,0.999926,0.999926,0.999926
3853.100098,3853.100098,3853.100098,0.999925,0.999925,0.999925
3854.100098,3854.100098,3854.100098,0.999925,0.999925,0.999925
3855.100098,3855.100098,3855.100098,0.999925,0.999925,0.999925
3856.100098,3856.100098,3856.100098,0.999925,0.999925,0.999925
3857.100098,3857.100098,3857.100098,0.999924,0.999924,0.999924
3858.100098,3858.100098,3858.100098,0.999924,0.999924,0.999924
3859.100098,3859.100098,3859.100098,0.999924,0.999924,0.999924
3860.100098,3860.100098,3860.100098,0.999923,0.999923,0.999923
3861.100098,3861.100098,3861.100098,0.999923,0.999923,0.999923
3862.100098,3862.100098,3862.100098,0.999923,0.999923,0.999923
3863.100098,3863.100098,3863.100098,0.999922,0.999922,0.999922
3864.100098,3864.100098,3864.100098,0.999922,0.999922,0.999922
3865.100098,3865.100098,3865.100098,0.999921,0.999921,0.999921
3866.100098,3866.100098,3866.100098,0.999921,0.999921,0.999921
3867.100098,3867.100098,3867.100098,0.999921,0.999921,0.999921
3868.100098,3868.100098,3868.100098,0.999920,0.999920,0.999920
3869.100098,3869.100098,3869.100098,0.999920,0.999920,0.999920
3870.100098,3870.100098,3870.100098,0.999920,0.999920,0.999920
3871.100098,3871.100098,3871.100098,0.999920,0.999920,0.999920
3872.100098,3872.100098,3872.100098,0.999919,0.999919,0.999919
3873.100098,3873.100098,3873.100098,0.999918,0.999918,0.999918
3874.100098,3874.100098,3874.100098,0.999918,0.999918,0.999918
3875.100098,3875.100098,3875.100098,0.999918,0.999918,0.999918
3876.100098,3876.100098,3876.100098,0.999917,0.999917,0.999917
3877.100098,3877.100098,3877.100098,0.999917,0.999917,0.999917
3878.100098,3878.100098,3878.100098,0.999917,0.999917,0.999917
3879.100098,3879.100098,3879.100098,0.999916,0.999916,0.999916
3880.100098,3880.100098,3880.100098,0.999915,0.999915,0.999915
3881.100098,3881.100098,3881.100098,0.999915,0.999915,0.999915
3882.100098,3882.100098,3882.100098,0.999915,0.999915,0.999915
3883.100098,3883.100098,3883.100098,0.999914,0.999914,0.999914
3884.100098,3884.100098,3884.100098,0.999914,0.999914,0.999914
3885.100098,3885.100098,3885.100098,0.999914,0.999914,0.999914
3886.100098,3886.100098,3886.100098,0.999913,0.999913,0.999913
3887.100098,3887.100098,3887.100098,0.999912,0.999912,0.999912
3888.100098,3888.100098,3888.100098,0.999912,0.999912,0.999912
3889.100098,3889.100098,3889.100098,0.999912,0.999912,0.999912
3890.100098,3890.100098,3890.100098,0.999911,0.999911,0.999911
3891.100098,3891.100098,3891.100098,0.999911,0.999911,0.999911
3892.100098,3892.100098,3892.100098,0.999911,0.999911,0.999911
3893.100098,3893.100098,3893.100098,0.999910,0.999910,0.999910
3894.100098,3894.100098,3894.100098,0.999909,0.999909,0.999909
3895.100098,3895.100098,3895.100098,0.999909,0.999909,0.999909
3896.100098,3896.100098,3896.100098,0.999908,0.999908,0.999908
3897.100098,3897.100098,3897.100098,0.999908,0.999908,0.999908
3898.100098,3898.100098,3898.100098,0.999908,0.999908,0.999908
3899.100098,3899.100098,3899.100098,0.999907,0.999907,0.999907
3900.100098,3900.100098,3900.100098,0.999906,0.999906,0.999906
3901.100098,3901.100098,3901.100098,0.999906,0.999906,0.999906
3902.100098,3902.100098,3902.100098,0.999905,0.999905,0.999905
3903.100098,3903.100098,3903.100098,0.999905,0.999905,0.999905
3904.100098,3904.100098,3904.100098,0.999905,0.999905,0.999905
3905.100098,3905.100098,3905.100098,0.999904,0.999904,0.999904
3906.100098,3906.100098,3906.100098,0.999903,0.999903,0.999903
3907.100098,3907.100098,3907.100098,0.999903,0.999903,0.999903
3908.100098,3908.100098,3908.100098,0.999902,0.999902,0.999902
3909.100098,3909.100098,3909.100098,0.999902,0.999902,0.999902
3910.100098,3910.100098,3910.100098,0.999901,0.999901,0.999901
3911.100098,3911.100098,3911.100098,0.999900,0.999900,0.999900
3912.100098,3912.100098,3912.100098,0.999900,0.999900,0.999900
3913.100098,3913.100098,3913.100098,0.999899,0.999899,0.999899
3914.100098,3914.100098,3914.100098,0.999899,0.999899,0.999899
3915.100098,3915.100098,3915.100098,0.999898,0.999898,0.999898
3916.100098,3916.100098,3916.100098,0.999897,0.999897,0.999897
3917.100098,3917.100098,3917.100098,0.999897,0.999897,0.999897
3918.100098,3918.100098,3918.100098,0.999896,0.999896,0.999896
3919.100098,3919.100098,3919.100098,0.999896,0.999896,0.999896
3920.100098,3920.100098,3920.100098,0.999895,0.999895,0.999895
3921.100098,3921.100098,3921.100098,0.999894,0.999894,0.999894
3922.100098,3922.100098,3922.100098,0.999894,0.999894,0.999894
3923.100098,3923.100098,3923.100098,0.999893,0.999893,0.999893
3924.100098,3924.100098,3924.100098,0.999893,0.999893,0.999893
3925.100098,3925.100098,3925.100098,0.999892,0.999892,0.999892
3926.100098,3926.100098,3926.100098,0.999892,0.999892,0.999892
3927.100098,3927.100098,3927.100098,0.999891,0.999891,0.999891
3928.100098,3928.100098,3928.100098,0.999890,0.999890,0.999890
3929.100098,3929.100098,3929.100098,0.999889,0.999889,0.999889
3930.100098,3930.100098,3930.100098,0.999889,0.999889,0.999889
3931.100098,3931.100098,3931.100098,0.999888,0.999888,0.999888
3932.100098,3932.100098,3932.100098,0.999887,0.999887,0.999887
3933.100098,3933.100098,3933.100098,0.999887,0.999887,0.999887
3934.100098,3934.100098,3934.100098,0.999886,0.999886,0.999886
3935.100098,3935.100098,3935.100098,0.999885,0.999885,0.999885
3936.100098,3936.100098,3936.100098,0.999884,0.999884,0.999884
3937.100098,3937.100098,3937.100098,0.999883,0.999883,0.999883
3938.100098,3938.100098,3938.100098,0.999883,0.999883,0.999883
3939.100098,3939.100098,3939.100098,0.999882,0.999882,0.999882
3940.100098,3940.100098,3940.100098,0.999881,0.999881,0.999881
3941.100098,3941.100098,3941.100098,0.999880,0.999880,0.999880
3942.100098,3942.100098,3942.100098,0.999880,0.999880,0.999880
3943.100098,3943.100098,3943.100098,0.999878,0.999878,0.999878
3944.100098,3944.100098,3944.100098,0.999878,0.999878,0.999878
3945.100098,3945.100098,3945.100098,0.999877,0.999877,0.999877
3946.100098,3946.100098,3946.100098,0.999876,0.999876,0.999876
3947.100098,3947.100098,3947.100098,0.999875,0.999875,0.999875
3948.100098,3948.100098,3948.100098,0.999874,0.999874,0.999874
3949.100098,3949.100098,3949.100098,0.999874,0.999874,0.999874
3950.100098,3950.100098,3950.100098,0.999872,0.999872,0.999872
3951.100098,3951.100098,3951.100098,0.999872,0.999872,0.999872
3952.100098,3952.100098,3952.100098,0.999871,0.999871,0.999871
3953.100098,3953.100098,3953.100098,0.999870,0.999870,0.999870
3954.100098,3954.100098,3954.100098,0.999869,0.999869,0.999869
3955.100098,3955.100098,3955.100098,0.999868,0.999868,0.999868
3956.100098,3956.100098,3956.100098,0.999867,0.999867,0.999867
3957.100098,3957.100098,3957.100098,0.999866,0.999866,0.999866
3958.100098,3958.100098,3958.100098,0.999865,0.999865,0.999865
3959.100098,3959.100098,3959.100098,0.999864,0.999864,0.999864
3960.100098,3960.100098,3960.100098,0.999863,0.999863,0.999863
3961.100098,3961.100098,3961.100098,0.999862,0.999862,0.999862
3962.100098,3962.100098,3962.100098,0.999861,0.999861,0.999861
3963.100098,3963.100098,3963.100098,0.999859,0.999859,0.999859
3964.100098,3964.100098,3964.100098,0.999859,0.999859,0.999859
3965.100098,3965.100098,3965.100098,0.999858,0.999858,0.999858
3966.100098,3966.100098,3966.100098,0.999856,0.999856,0.999856
3967.100098,3967.100098,3967.100098,0.999855,0.999855,0.999855
3968.100098,3968.100098,3968.100098,0.999854,0.999854,0.999854
3969.100098,3969.100098,3969.100098,0.999853,0.999853,0.999853
3970.100098,3970.100098,3970.100098,0.999852,0.999852,0.999852
3971.100098,3971.100098,3971.100098,0.999850,0.999850,0.999850
3972.100098,3972.100098,3972.100098,0.999849,0.999849,0.999849
3973.100098,3973.100098,3973.100098,0.999848,0.999848,0.999848
3974.100098,3974.100098,3974.100098,0.999846,0.999846,0.999846
3975.100098,3975.100098,3975.100098,0.999845,0.999845,0.999845
3976.100098,3976.100098,3976.100098,0.999844,0.999844,0.999844
3977.100098,3977.100098,3977.100098,0.999843,0.999843,0.999843
3978.100098,3978.100098,3978.100098,0.999841,0.999841,0.999841
3979.100098,3979.100098,3979.100098,0.999840,0.999840,0.999840
3980.100098,3980.100098,3980.100098,0.999838,0.999838,0.999838
3981.100098,3981.100098,3981.100098,0.999837,0.999837,0.999837
3982.100098,3982.100098,3982.100098,0.999835,0.999835,0.999835
3983.100098,3983.100098,3983.100098,0.999834,0.999834,0.999834
3984.100098,3984.100098,3984.100098,0.999833,0.999833,0.999833
3985.100098,3985.100098,3985.100098,0.999831,0.999831,0.999831
3986.100098,3986.100098,3986.100098,0.999829,0.999829,0.999829
3987.100098,3987.100098,3987.100098,0.999828,0.999828,0.999828
3988.100098,3988.100098,3988.100098,0.999826,0.999826,0.999826
3989.100098,3989.100098,3989.100098,0.999824,0.999824,0.999824
3990.100098,3990.100098,3990.100098,0.999822,0.999822,0.999822
3991.100098,3991.100098,3991.100098,0.999821,0.999821,0.999821
3992.100098,3992.100098,3992.100098,0.999819,0.999819,0.999819
3993.100098,3993.100098,3993.100098,0.999817,0.999817,0.999817
3994.100098,3994.100098,3994.100098,0.999815,0.999815,0.999815
3995.100098,3995.100098,3995.100098,0.999813,0.999813,0.999813
3996.100098,3996.100098,3996.100098,0.999812,0.999812,0.999812
3997.100098,3997.100098,3997.100098,0.999809,0.999809,0.999809
3998.100098,3998.100098,3998.100098,0.999807,0.999807,0.999807
3999.100098,3999.100098,3999.100098,0.999805,0.999805,0.999805
4000.100098,4000.100098,4000.100098,0.999803,0.999803,0.999803
4001.100098,4001.100098,4001.100098,0.999801,0.999801,0.999801
4002.100098,4002.100098,4002.100098,0.999799,0.999799,0.999799
4003.100098,4003.100098,4003.100098,0.999797,0.999797,0.999797
4004.100098,4004.100098,4004.100098,0.999794,0.999794,0.999794
4005.100098,4005.100098,4005.100098,0.999792,0.999792,0.999792
4006.100098,4006.100098,4006.100098,0.999790,0.999790,0.999790
4007.100098,4007.100098,4007.100098,0.999787,0.999787,0.999787
4008.100098,4008.100098,4008.100098,0.999785,0.999785,0.999785
4009.100098,4009.100098,4009.100098,0.999782,0.999782,0.999782
4010.100098,4010.100098,4010.100098,0.999779,0.999779,0.999779
4011.100098,4011.100098,4011.100098,0.999777,0.999777,0.999777
4012.100098,4012.100098,4012.100098,0.999774,0.999774,0.999774
4013.100098,4013.100098,4013.100098,0.999772,0.999772,0.999772
4014.100098,4014.100098,4014.100098,0.999769,0.999769,0.999769
4015.100098,4015.100098,4015.100098,0.999766,0.999766,0.999766
4016.100098,4016.100098,4016.100098,0.999763,0.999763,0.999763
4017.100098,4017.100098,4017.100098,0.999760,0.999760,0.999760
4018.100098,4018.100098,4018.100098,0.999756,0.999756,0.999756
4019.100098,4019.100098,4019.100098,0.999753,0.999753,0.999753
4020.100098,4020.100098,4020.100098,0.999750,0.999750,0.999750
4021.100098,4021.100098,4021.100098,0.999747,0.999747,0.999747
4022.100098,4022.100098,4022.100098,0.999743,0.999743,0.999743
4023.100098,4023.100098,4023.100098,0.999740,0.999740,0.999740
4024.100098,4024.100098,4024.100098,0.999735,0.999735,0.999735
4025.100098,4025.100098,4025.100098,0.999732,0.999732,0.999732
4026.100098,4026.100098,4026.100098,0.999728,0.999728,0.999728
4027.100098,4027.100098,4027.100098,0.999724,0.999724,0.999724
4028.100098,4028.100098,4028.100098,0.999720,0.999720,0.999720
4029.100098,4029.100098,4029.100098,0.999715,0.999715,0.999715
4030.100098,4030.100098,4030.100098,0.999711,0.999711,0.999711
4031.100098,4031.100098,4031.100098,0.999706,0.999706,0.999706
4032.100098,4032.100098,4032.100098,0.999702,0.999702,0.999702
4033.100098,4033.100098,4033.100098,0.999697,0.999697,0.999697
4034.100098,4034.100098,4034.100098,0.999692,0.999692,0.999692
4035.100098,4035.100098,4035.100098,0.999686,0.999686,0.999686
4036.100098,4036.100098,4036.100098,0.999681,0.999681,0.999681
4037.100098,4037.100098,4037.100098,0.999676,0.999676,0.999676
4038.100098,4038.100098,4038.100098,0.999670,0.999670,0.999670
4039.100098,4039.100098,4039.100098,0.999664,0.999664,0.999664
4040.100098,4040.100098,4040.100098,0.999658,0.999658,0.999658
4041.100098,4041.100098,4041.100098,0.999652,0.999652,0.999652
4042.100098,4042.100098,4042.100098,0.999645,0.999645,0.999645
4043.100098,4043.100098,4043.100098,0.999638,0.999638,0.999638
4044.100098,4044.100098,4044.100098,0.999631,0.999631,0.999631
4045.100098,4045.100098,4045.100098,0.999624,0.999624,0.999624
4046.100098,4046.100098,4046.100098,0.999616,0.999616,0.999616
4047.100098,4047.100098,4047.100098,0.999608,0.999608,0.999608
4048.100098,4048.100098,4048.100098,0.999599,0.999599,0.999599
4049.100098,4049.100098,4049.100098,0.999591,0.999591,0.999591
4050.100098,4050.100098,4050.100098,0.999582,0.999582,0.999582
4051.100098,4051.100098,4051.100098,0.999572,0.999572,0.999572
4052.100098,4052.100098,4052.100098,0.999563,0.999563,0.999563
4053.100098,4053.100098,4053.100098,0.999552,0.999552,0.999552
4054.100098,4054.100098,4054.100098,0.999541,0.999541,0.999541
4055.100098,4055.100098,4055.100098,0.999530,0.999530,0.999530
4056.100098,4056.100098,4056.100098,0.999518,0.999518,0.999518
4057.100098,4057.100098,4057.100098,0.999505,0.999505,0.999505
4058.100098,4058.100098,4058.100098,0.999492,0.999492,0.999492
4059.100098,4059.100098,4059.100098,0.999477,0.999477,0.999477
4060.100098,4060.100098,4060.100098,0.999462,0.999462,0.999462
4061.100098,4061.100098,4061.100098,0.999447,0.999447,0.999447
4062.100098,4062.100098,4062.100098,0.999430,0.999430,0.999430
4063.100098,4063.100098,4063.100098,0.999413,0.999413,0.999413
4064.100098,4064.100098,4064.100098,0.999394,0.999394,0.999394
4065.100098,4065.100098,4065.100098,0.999374,0.999374,0.999374
